entry_time,exit_time,pnl_points,pnl_reais,side
2026-04-14 09:15:00,2026-04-14 09:30:00,-3.5100000000002183,-35.40000000000218,short
2026-04-14 10:45:00,2026-04-14 11:00:00,-3.019999999999527,-30.49999999999527,short
2026-04-14 15:30:00,2026-04-14 15:45:00,-3.009999999999309,-30.39999999999309,long
2026-04-15 09:15:00,2026-04-15 09:30:00,-7.049999999999272,-70.79999999999272,long
2026-04-15 10:30:00,2026-04-15 10:45:00,2.019999999999527,19.89999999999527,short
2026-04-16 11:30:00,2026-04-16 11:45:00,3.5399999999999636,35.09999999999964,long
2026-04-16 12:00:00,2026-04-16 12:15:00,0.5200000000004366,4.900000000004366,long
2026-04-17 09:15:00,2026-04-17 09:45:00,7.559999999999491,75.29999999999491,short
2026-04-17 10:00:00,2026-04-17 10:15:00,-11.069999999999709,-110.99999999999709,short
2026-04-20 10:30:00,2026-04-20 10:45:00,-6.029999999999745,-60.59999999999745,short
2026-04-20 15:15:00,2026-04-20 15:30:00,-1.5,-15.3,short
2026-04-20 17:45:00,2026-04-20 18:00:00,3.5299999999997453,34.999999999997456,short
2026-04-23 09:15:00,2026-04-23 09:30:00,7.0600000000004,70.300000000004,short
2026-04-23 09:45:00,2026-04-23 10:00:00,-10.569999999999709,-105.99999999999709,short
2026-04-23 12:15:00,2026-04-23 12:30:00,-6.039999999999964,-60.69999999999963,short
2026-04-23 14:45:00,2026-04-23 15:00:00,-6.539999999999964,-65.69999999999963,long
2026-04-23 16:30:00,2026-04-23 16:45:00,-6.539999999999964,-65.69999999999963,long
2026-04-24 16:15:00,2026-04-24 16:30:00,1.0200000000004366,9.900000000004365,short
2026-04-24 17:15:00,2026-04-24 17:30:00,12.600000000000364,125.70000000000364,short
2026-04-24 17:45:00,2026-04-24 18:00:00,-1.0,-10.3,short
