entry_time,exit_time,pnl_points,pnl_reais,side
2026-03-04 13:00:00,2026-03-04 13:05:00,-6.569999999999709,-65.99999999999709,short
2026-03-04 17:55:00,2026-03-04 18:00:00,-1.5,-15.3,long
2026-03-05 09:05:00,2026-03-05 09:10:00,-6.569999999999709,-65.99999999999709,long
2026-03-05 12:05:00,2026-03-05 12:10:00,-3.0299999999997453,-30.599999999997454,short
2026-03-05 13:05:00,2026-03-05 13:25:00,0.5200000000004366,4.900000000004366,long
2026-03-05 16:40:00,2026-03-05 16:45:00,3.5600000000004,35.300000000004005,long
2026-03-06 09:05:00,2026-03-06 09:10:00,-13.670000000000073,-137.00000000000074,long
2026-03-06 11:00:00,2026-03-06 11:05:00,7.610000000000582,75.80000000000582,long
2026-03-06 13:05:00,2026-03-06 13:10:00,-1.5100000000002183,-15.400000000002183,short
2026-03-06 13:20:00,2026-03-06 13:25:00,1.0299999999997453,9.999999999997453,short
2026-03-06 15:35:00,2026-03-06 15:40:00,0.5200000000004366,4.900000000004366,short
2026-03-06 16:30:00,2026-03-06 16:35:00,3.5600000000004,35.300000000004005,short
2026-03-06 17:00:00,2026-03-06 17:05:00,-5.049999999999272,-50.79999999999272,short
2026-03-06 18:20:00,2026-03-06 18:25:00,-3.0200000000004366,-30.500000000004366,long
2026-03-09 09:05:00,2026-03-09 09:10:00,-8.090000000000146,-81.20000000000145,long
2026-03-09 10:05:00,2026-03-09 10:10:00,8.61999999999989,85.89999999999891,short
2026-03-09 10:15:00,2026-03-09 10:20:00,3.5599999999994907,35.29999999999491,short
2026-03-09 10:35:00,2026-03-09 10:40:00,0.5200000000004366,4.900000000004366,short
2026-03-09 15:25:00,2026-03-09 15:30:00,0.5200000000004366,4.900000000004366,short
2026-03-09 16:05:00,2026-03-09 16:15:00,43.57999999999993,435.49999999999926,short
2026-03-09 16:20:00,2026-03-09 16:25:00,6.0900000000001455,60.60000000000146,short
2026-03-10 09:30:00,2026-03-10 09:35:00,-4.039999999999964,-40.69999999999963,long
2026-03-10 11:35:00,2026-03-10 11:40:00,1.5299999999997453,14.999999999997453,short
2026-03-10 11:45:00,2026-03-10 11:55:00,-3.5399999999999636,-35.69999999999963,short
2026-03-10 12:20:00,2026-03-10 12:25:00,-3.0299999999997453,-30.599999999997454,short
2026-03-10 14:20:00,2026-03-10 14:25:00,1.0300000000006548,10.000000000006548,short
2026-03-10 15:15:00,2026-03-10 15:20:00,-6.569999999999709,-65.99999999999709,long
2026-03-10 16:35:00,2026-03-10 16:40:00,-1.5100000000002183,-15.400000000002183,long
2026-03-11 09:35:00,2026-03-11 09:45:00,-0.5,-5.3,long
2026-03-11 10:00:00,2026-03-11 10:05:00,-6.579999999999927,-66.09999999999927,long
2026-03-11 14:40:00,2026-03-11 14:45:00,0.5200000000004366,4.900000000004366,long
2026-03-11 15:55:00,2026-03-11 16:00:00,-5.050000000000182,-50.800000000001816,short
2026-03-12 09:05:00,2026-03-12 09:10:00,-3.0200000000004366,-30.500000000004366,long
2026-03-12 09:20:00,2026-03-12 09:30:00,-9.61999999999989,-96.4999999999989,long
2026-03-12 10:25:00,2026-03-12 10:30:00,2.0299999999997453,19.999999999997453,long
2026-03-12 10:40:00,2026-03-12 10:50:00,8.109999999999673,80.79999999999673,long
2026-03-12 10:55:00,2026-03-12 11:00:00,-8.600000000000364,-86.30000000000364,long
2026-03-12 11:50:00,2026-03-12 11:55:00,-2.519999999999527,-25.49999999999527,long
2026-03-12 12:15:00,2026-03-12 12:20:00,-8.090000000000146,-81.20000000000145,long
2026-03-12 15:25:00,2026-03-12 15:30:00,1.0299999999997453,9.999999999997453,long
2026-03-12 16:05:00,2026-03-12 16:10:00,0.019999999999527063,-0.10000000000472936,long
2026-03-12 16:45:00,2026-03-12 16:50:00,0.020000000000436557,-0.09999999999563441,long
2026-03-12 18:20:00,2026-03-12 18:25:00,-4.039999999999964,-40.69999999999963,long
2026-03-13 09:05:00,2026-03-13 09:10:00,2.0299999999997453,19.999999999997453,short
2026-03-13 10:45:00,2026-03-13 10:50:00,6.0900000000001455,60.60000000000146,short
2026-03-13 11:50:00,2026-03-13 12:05:00,-5.5600000000004,-55.900000000004,long
2026-03-13 12:25:00,2026-03-13 12:30:00,-1.0,-10.3,long
2026-03-13 12:45:00,2026-03-13 12:50:00,-5.0600000000004,-50.900000000004,long
2026-03-13 14:50:00,2026-03-13 14:55:00,-1.5100000000002183,-15.400000000002183,long
2026-03-13 16:35:00,2026-03-13 16:45:00,-1.5,-15.3,long
2026-03-16 09:05:00,2026-03-16 09:10:00,6.599999999999454,65.69999999999455,short
2026-03-16 09:15:00,2026-03-16 09:20:00,2.0399999999999636,20.099999999999635,short
2026-03-16 11:00:00,2026-03-16 11:05:00,3.050000000000182,30.20000000000182,short
2026-03-16 15:10:00,2026-03-16 15:15:00,5.079999999999927,50.499999999999275,short
2026-03-16 15:20:00,2026-03-16 15:50:00,8.11999999999989,80.89999999999891,short
2026-03-17 09:10:00,2026-03-17 09:20:00,2.550000000000182,25.20000000000182,short
2026-03-17 09:25:00,2026-03-17 09:30:00,4.0600000000004,40.300000000004005,short
2026-03-17 09:35:00,2026-03-17 09:40:00,-4.539999999999964,-45.69999999999963,short
2026-03-17 11:10:00,2026-03-17 11:15:00,-2.0100000000002183,-20.400000000002183,short
2026-03-17 12:15:00,2026-03-17 12:20:00,-2.5200000000004366,-25.500000000004366,long
2026-03-17 14:45:00,2026-03-17 15:10:00,3.0499999999992724,30.199999999992723,short
2026-03-18 09:25:00,2026-03-18 09:30:00,1.5399999999999636,15.099999999999635,long
2026-03-18 09:45:00,2026-03-18 09:50:00,4.059999999999491,40.29999999999491,long
2026-03-18 09:55:00,2026-03-18 10:00:00,-3.530000000000655,-35.600000000006546,long
2026-03-18 11:10:00,2026-03-18 11:15:00,-3.5299999999997453,-35.59999999999745,short
2026-03-18 12:05:00,2026-03-18 12:10:00,-5.050000000000182,-50.800000000001816,short
2026-03-18 15:40:00,2026-03-18 15:50:00,0.5200000000004366,4.900000000004366,long
2026-03-18 16:25:00,2026-03-18 16:30:00,-7.589999999999236,-76.19999999999236,long
