entry_time,exit_time,pnl_points,pnl_reais,side
2026-03-10 11:39:00,2026-03-10 11:40:00,1.0300000000006548,10.000000000006548,long
2026-03-10 12:18:00,2026-03-10 12:21:00,-3.0299999999997453,-30.599999999997454,long
2026-03-10 12:22:00,2026-03-10 12:24:00,-0.4899999999997817,-5.199999999997817,long
2026-03-10 12:36:00,2026-03-10 12:37:00,-2.0100000000002183,-20.400000000002183,long
2026-03-10 12:38:00,2026-03-10 12:39:00,-2.0100000000002183,-20.400000000002183,long
2026-03-10 12:44:00,2026-03-10 12:45:00,0.010000000000218279,-0.1999999999978172,long
2026-03-10 13:06:00,2026-03-10 13:09:00,1.5399999999999636,15.099999999999635,short
2026-03-10 13:33:00,2026-03-10 13:34:00,-4.039999999999964,-40.69999999999963,long
2026-03-10 13:35:00,2026-03-10 13:37:00,1.0299999999997453,9.999999999997453,long
2026-03-10 14:18:00,2026-03-10 14:22:00,0.010000000000218279,-0.1999999999978172,long
2026-03-10 14:35:00,2026-03-10 14:36:00,-1.0,-10.3,short
2026-03-10 14:38:00,2026-03-10 14:40:00,-2.0100000000002183,-20.400000000002183,short
2026-03-10 15:07:00,2026-03-10 15:08:00,-0.5,-5.3,short
2026-03-10 15:14:00,2026-03-10 15:19:00,0.010000000000218279,-0.1999999999978172,short
2026-03-10 15:59:00,2026-03-10 16:00:00,-1.5100000000002183,-15.400000000002183,short
2026-03-10 16:02:00,2026-03-10 16:03:00,0.010000000000218279,-0.1999999999978172,short
2026-03-10 16:19:00,2026-03-10 16:20:00,0.019999999999527063,-0.10000000000472936,long
2026-03-10 16:29:00,2026-03-10 16:32:00,-7.579999999999927,-76.09999999999927,short
2026-03-10 16:33:00,2026-03-10 16:35:00,-1.5099999999993088,-15.399999999993089,short
2026-03-10 17:07:00,2026-03-10 17:08:00,-1.5099999999993088,-15.399999999993089,long
2026-03-10 17:40:00,2026-03-10 17:41:00,-1.5,-15.3,short
2026-03-10 17:46:00,2026-03-10 17:47:00,-2.519999999999527,-25.49999999999527,short
2026-03-10 17:48:00,2026-03-10 17:49:00,-1.0,-10.3,short
2026-03-11 09:03:00,2026-03-11 09:06:00,-5.5600000000004,-55.900000000004,long
2026-03-11 09:34:00,2026-03-11 09:37:00,-1.0,-10.3,short
2026-03-11 09:39:00,2026-03-11 09:40:00,3.0599999999994907,30.299999999994906,short
2026-03-11 10:00:00,2026-03-11 10:01:00,-1.5100000000002183,-15.400000000002183,short
2026-03-11 10:06:00,2026-03-11 10:07:00,-2.019999999999527,-20.49999999999527,long
2026-03-11 10:14:00,2026-03-11 10:15:00,-3.0200000000004366,-30.500000000004366,long
2026-03-11 10:32:00,2026-03-11 10:33:00,-5.050000000000182,-50.800000000001816,short
2026-03-11 10:37:00,2026-03-11 10:38:00,-1.0,-10.3,short
2026-03-11 10:53:00,2026-03-11 10:54:00,0.010000000000218279,-0.1999999999978172,long
2026-03-11 10:59:00,2026-03-11 11:03:00,2.5499999999992724,25.199999999992723,long
2026-03-11 11:26:00,2026-03-11 11:27:00,-4.039999999999964,-40.69999999999963,short
2026-03-11 11:28:00,2026-03-11 11:29:00,2.0299999999997453,19.999999999997453,short
2026-03-11 12:11:00,2026-03-11 12:12:00,2.0399999999999636,20.099999999999635,long
2026-03-11 12:30:00,2026-03-11 12:31:00,-1.5,-15.3,short
2026-03-11 13:32:00,2026-03-11 13:36:00,-2.0100000000002183,-20.400000000002183,long
2026-03-11 14:13:00,2026-03-11 14:15:00,0.5200000000004366,4.900000000004366,short
2026-03-11 14:37:00,2026-03-11 14:40:00,0.5199999999995271,4.899999999995271,short
2026-03-11 15:10:00,2026-03-11 15:13:00,2.0399999999999636,20.099999999999635,short
2026-03-11 15:53:00,2026-03-11 15:54:00,-4.029999999999745,-40.59999999999745,long
2026-03-11 15:55:00,2026-03-11 15:57:00,-1.0,-10.3,long
2026-03-11 16:10:00,2026-03-11 16:11:00,-3.0200000000004366,-30.500000000004366,short
2026-03-11 16:12:00,2026-03-11 16:13:00,-1.5100000000002183,-15.400000000002183,short
2026-03-11 16:30:00,2026-03-11 16:31:00,-1.0,-10.3,long
2026-03-11 16:35:00,2026-03-11 16:36:00,-1.0,-10.3,long
2026-03-11 16:54:00,2026-03-11 16:55:00,-1.0,-10.3,long
2026-03-11 17:19:00,2026-03-11 17:20:00,0.5200000000004366,4.900000000004366,short
2026-03-11 17:29:00,2026-03-11 17:30:00,-2.519999999999527,-25.49999999999527,long
2026-03-11 17:31:00,2026-03-11 17:33:00,1.0200000000004366,9.900000000004365,long
2026-03-11 17:53:00,2026-03-11 17:56:00,1.0200000000004366,9.900000000004365,long
2026-03-11 18:16:00,2026-03-11 18:17:00,-1.0,-10.3,short
2026-03-12 09:50:00,2026-03-12 09:51:00,-1.5100000000002183,-15.400000000002183,long
2026-03-12 10:04:00,2026-03-12 10:07:00,-2.509999999999309,-25.39999999999309,long
2026-03-12 10:20:00,2026-03-12 10:24:00,-4.539999999999964,-45.69999999999963,short
2026-03-12 10:42:00,2026-03-12 10:45:00,-1.0,-10.3,short
2026-03-12 10:56:00,2026-03-12 10:58:00,1.0299999999997453,9.999999999997453,short
2026-03-12 11:34:00,2026-03-12 11:35:00,4.059999999999491,40.29999999999491,short
2026-03-12 11:47:00,2026-03-12 11:48:00,3.5600000000004,35.300000000004005,long
2026-03-12 11:50:00,2026-03-12 11:52:00,4.579999999999927,45.499999999999275,short
2026-03-12 12:27:00,2026-03-12 12:28:00,-3.0299999999997453,-30.599999999997454,long
2026-03-12 12:29:00,2026-03-12 12:30:00,-1.0,-10.3,long
2026-03-12 12:40:00,2026-03-12 12:41:00,-3.530000000000655,-35.600000000006546,long
2026-03-12 12:44:00,2026-03-12 12:47:00,7.109999999999673,70.79999999999673,long
2026-03-12 13:21:00,2026-03-12 13:23:00,3.050000000000182,30.20000000000182,long
2026-03-12 13:41:00,2026-03-12 13:42:00,-1.0,-10.3,long
2026-03-12 14:05:00,2026-03-12 14:07:00,1.0299999999997453,9.999999999997453,long
2026-03-12 14:28:00,2026-03-12 14:31:00,-4.549999999999272,-45.79999999999272,short
2026-03-12 14:32:00,2026-03-12 14:34:00,-1.0,-10.3,short
2026-03-12 14:46:00,2026-03-12 14:48:00,1.019999999999527,9.89999999999527,short
2026-03-12 15:21:00,2026-03-12 15:24:00,1.5299999999997453,14.999999999997453,short
2026-03-12 16:00:00,2026-03-12 16:02:00,-1.5100000000002183,-15.400000000002183,short
2026-03-12 16:04:00,2026-03-12 16:05:00,0.5199999999995271,4.899999999995271,short
2026-03-12 16:34:00,2026-03-12 16:35:00,-0.5,-5.3,long
2026-03-12 16:43:00,2026-03-12 16:47:00,0.020000000000436557,-0.09999999999563441,short
2026-03-12 17:04:00,2026-03-12 17:05:00,0.010000000000218279,-0.1999999999978172,long
2026-03-12 17:13:00,2026-03-12 17:15:00,-1.5,-15.3,short
2026-03-12 17:32:00,2026-03-12 17:33:00,-0.4899999999997817,-5.199999999997817,short
2026-03-12 17:56:00,2026-03-12 17:58:00,0.5200000000004366,4.900000000004366,short
2026-03-12 18:09:00,2026-03-12 18:10:00,-0.5,-5.3,long
2026-03-12 18:14:00,2026-03-12 18:15:00,-7.579999999999927,-76.09999999999927,short
2026-03-12 18:16:00,2026-03-12 18:18:00,0.5200000000004366,4.900000000004366,short
2026-03-12 18:20:00,2026-03-12 18:21:00,0.5199999999995271,4.899999999995271,short
2026-03-13 09:23:00,2026-03-13 09:25:00,2.550000000000182,25.20000000000182,short
2026-03-13 09:46:00,2026-03-13 09:47:00,-3.5399999999999636,-35.69999999999963,long
2026-03-13 09:59:00,2026-03-13 10:00:00,0.5199999999995271,4.899999999995271,long
2026-03-13 10:05:00,2026-03-13 10:06:00,-1.5100000000002183,-15.400000000002183,short
2026-03-13 10:25:00,2026-03-13 10:28:00,-6.069999999999709,-60.99999999999709,long
2026-03-13 10:29:00,2026-03-13 10:32:00,-0.4899999999997817,-5.199999999997817,long
2026-03-13 10:44:00,2026-03-13 10:45:00,-1.0,-10.3,long
2026-03-13 11:06:00,2026-03-13 11:07:00,-4.039999999999964,-40.69999999999963,short
2026-03-13 11:42:00,2026-03-13 11:47:00,-5.550000000000182,-55.800000000001816,short
2026-03-13 12:21:00,2026-03-13 12:22:00,-5.0600000000004,-50.900000000004,short
2026-03-13 12:23:00,2026-03-13 12:27:00,-4.550000000000182,-45.800000000001816,short
2026-03-13 12:43:00,2026-03-13 12:46:00,1.0200000000004366,9.900000000004365,short
2026-03-13 13:27:00,2026-03-13 13:28:00,-3.5299999999997453,-35.59999999999745,short
2026-03-13 13:37:00,2026-03-13 13:38:00,1.5300000000006548,15.000000000006548,long
2026-03-13 13:53:00,2026-03-13 13:54:00,-1.5100000000002183,-15.400000000002183,long
2026-03-13 14:43:00,2026-03-13 14:45:00,1.0200000000004366,9.900000000004365,short
2026-03-13 14:47:00,2026-03-13 14:50:00,-1.0,-10.3,short
2026-03-13 15:11:00,2026-03-13 15:13:00,-1.5,-15.3,short
2026-03-13 16:12:00,2026-03-13 16:14:00,1.0200000000004366,9.900000000004365,short
2026-03-13 16:32:00,2026-03-13 16:36:00,-2.0100000000002183,-20.400000000002183,short
2026-03-13 17:00:00,2026-03-13 17:01:00,1.5299999999997453,14.999999999997453,long
2026-03-13 17:22:00,2026-03-13 17:23:00,-1.0,-10.3,long
2026-03-13 17:52:00,2026-03-13 17:57:00,-0.4900000000006912,-5.200000000006912,short
2026-03-13 18:11:00,2026-03-13 18:14:00,-0.5,-5.3,short
2026-03-16 10:08:00,2026-03-16 10:10:00,4.0600000000004,40.300000000004005,short
2026-03-16 10:21:00,2026-03-16 10:22:00,3.050000000000182,30.20000000000182,short
2026-03-16 10:29:00,2026-03-16 10:30:00,4.579999999999927,45.499999999999275,short
2026-03-16 10:37:00,2026-03-16 10:39:00,-2.0200000000004366,-20.500000000004366,long
2026-03-16 10:58:00,2026-03-16 10:59:00,1.019999999999527,9.89999999999527,long
2026-03-16 11:26:00,2026-03-16 11:27:00,-1.0,-10.3,short
2026-03-16 11:31:00,2026-03-16 11:36:00,-8.090000000000146,-81.20000000000145,short
2026-03-16 12:15:00,2026-03-16 12:16:00,-1.0,-10.3,long
2026-03-16 12:31:00,2026-03-16 12:32:00,0.010000000000218279,-0.1999999999978172,long
2026-03-16 12:44:00,2026-03-16 12:45:00,-1.5100000000002183,-15.400000000002183,long
2026-03-16 12:52:00,2026-03-16 12:55:00,2.5399999999999636,25.099999999999635,short
2026-03-16 13:11:00,2026-03-16 13:12:00,0.5199999999995271,4.899999999995271,long
2026-03-16 13:23:00,2026-03-16 13:24:00,-3.5399999999999636,-35.69999999999963,short
2026-03-16 13:25:00,2026-03-16 13:26:00,-1.5,-15.3,short
2026-03-16 13:28:00,2026-03-16 13:29:00,-1.0,-10.3,short
2026-03-16 13:42:00,2026-03-16 13:43:00,-1.5100000000002183,-15.400000000002183,long
2026-03-16 14:01:00,2026-03-16 14:02:00,-4.549999999999272,-45.79999999999272,long
2026-03-16 14:03:00,2026-03-16 14:04:00,0.5200000000004366,4.900000000004366,long
2026-03-16 14:14:00,2026-03-16 14:15:00,1.0200000000004366,9.900000000004365,long
2026-03-16 15:05:00,2026-03-16 15:09:00,-2.5200000000004366,-25.500000000004366,long
2026-03-16 15:39:00,2026-03-16 15:40:00,-1.0,-10.3,long
2026-03-16 16:10:00,2026-03-16 16:11:00,-1.0,-10.3,long
2026-03-16 16:39:00,2026-03-16 16:40:00,-1.0,-10.3,long
2026-03-16 16:43:00,2026-03-16 16:45:00,0.020000000000436557,-0.09999999999563441,short
2026-03-16 17:06:00,2026-03-16 17:09:00,-0.4899999999997817,-5.199999999997817,long
2026-03-16 17:34:00,2026-03-16 17:38:00,-0.4899999999997817,-5.199999999997817,short
2026-03-16 17:53:00,2026-03-16 17:54:00,-1.5100000000002183,-15.400000000002183,long
2026-03-16 17:59:00,2026-03-16 18:00:00,1.5299999999997453,14.999999999997453,long
2026-03-16 18:15:00,2026-03-16 18:16:00,0.020000000000436557,-0.09999999999563441,long
2026-03-16 18:29:00,2026-03-17 09:00:00,-3.019999999999527,-30.49999999999527,short
2026-03-17 09:32:00,2026-03-17 09:33:00,-2.0200000000004366,-20.500000000004366,long
2026-03-17 09:36:00,2026-03-17 09:37:00,2.0299999999997453,19.999999999997453,long
2026-03-17 09:51:00,2026-03-17 09:53:00,2.540000000000873,25.10000000000873,short
2026-03-17 10:19:00,2026-03-17 10:23:00,-7.0700000000006185,-71.00000000000618,long
2026-03-17 10:24:00,2026-03-17 10:25:00,0.010000000000218279,-0.1999999999978172,long
2026-03-17 10:51:00,2026-03-17 10:55:00,-1.0,-10.3,short
2026-03-17 11:07:00,2026-03-17 11:11:00,1.0299999999997453,9.999999999997453,long
2026-03-17 12:08:00,2026-03-17 12:11:00,-4.039999999999964,-40.69999999999963,short
2026-03-17 12:12:00,2026-03-17 12:13:00,-2.0100000000002183,-20.400000000002183,short
2026-03-17 12:15:00,2026-03-17 12:16:00,1.0299999999997453,9.999999999997453,short
2026-03-17 12:37:00,2026-03-17 12:38:00,-0.4899999999997817,-5.199999999997817,short
2026-03-17 12:47:00,2026-03-17 12:49:00,1.0300000000006548,10.000000000006548,long
2026-03-17 13:12:00,2026-03-17 13:13:00,0.010000000000218279,-0.1999999999978172,long
2026-03-17 13:37:00,2026-03-17 13:39:00,-0.4899999999997817,-5.199999999997817,short
2026-03-17 14:07:00,2026-03-17 14:10:00,-3.0299999999997453,-30.599999999997454,short
2026-03-17 14:11:00,2026-03-17 14:12:00,0.009999999999308784,-0.20000000000691215,short
2026-03-17 14:36:00,2026-03-17 14:43:00,-6.059999999999491,-60.899999999994904,long
2026-03-17 15:19:00,2026-03-17 15:20:00,-0.4899999999997817,-5.199999999997817,short
2026-03-17 15:28:00,2026-03-17 15:29:00,-3.030000000000655,-30.60000000000655,short
2026-03-17 15:30:00,2026-03-17 15:33:00,-7.579999999999927,-76.09999999999927,short
2026-03-17 15:34:00,2026-03-17 15:35:00,-1.5100000000002183,-15.400000000002183,short
2026-03-17 16:06:00,2026-03-17 16:09:00,0.020000000000436557,-0.09999999999563441,short
2026-03-17 17:00:00,2026-03-17 17:03:00,-2.0100000000002183,-20.400000000002183,long
2026-03-17 17:19:00,2026-03-17 17:21:00,0.010000000000218279,-0.1999999999978172,long
2026-03-17 17:44:00,2026-03-17 17:45:00,-1.0,-10.3,short
2026-03-17 17:49:00,2026-03-17 17:50:00,-1.0,-10.3,long
2026-03-17 17:54:00,2026-03-17 17:57:00,-1.5100000000002183,-15.400000000002183,long
2026-03-17 18:20:00,2026-03-17 18:24:00,-0.5,-5.3,short
2026-03-18 09:01:00,2026-03-18 09:03:00,3.050000000000182,30.20000000000182,long
2026-03-18 09:26:00,2026-03-18 09:27:00,2.0399999999999636,20.099999999999635,short
2026-03-18 09:43:00,2026-03-18 09:47:00,-0.5,-5.3,short
2026-03-18 10:21:00,2026-03-18 10:22:00,-2.019999999999527,-20.49999999999527,long
2026-03-18 10:30:00,2026-03-18 10:31:00,-4.039999999999964,-40.69999999999963,long
2026-03-18 10:32:00,2026-03-18 10:33:00,1.5299999999997453,14.999999999997453,long
2026-03-18 10:55:00,2026-03-18 10:56:00,-1.5100000000002183,-15.400000000002183,short
2026-03-18 11:02:00,2026-03-18 11:03:00,-6.569999999999709,-65.99999999999709,long
2026-03-18 11:04:00,2026-03-18 11:06:00,-3.019999999999527,-30.49999999999527,long
2026-03-18 11:08:00,2026-03-18 11:09:00,1.019999999999527,9.89999999999527,long
2026-03-18 12:00:00,2026-03-18 12:02:00,0.5200000000004366,4.900000000004366,long
2026-03-18 12:22:00,2026-03-18 12:23:00,1.019999999999527,9.89999999999527,short
2026-03-18 12:36:00,2026-03-18 12:37:00,-1.0,-10.3,long
2026-03-18 12:52:00,2026-03-18 12:53:00,-2.5100000000002183,-25.400000000002183,short
2026-03-18 12:54:00,2026-03-18 12:55:00,-2.5200000000004366,-25.500000000004366,short
2026-03-18 13:01:00,2026-03-18 13:02:00,0.5200000000004366,4.900000000004366,short
2026-03-18 13:14:00,2026-03-18 13:16:00,0.5200000000004366,4.900000000004366,long
2026-03-18 13:32:00,2026-03-18 13:37:00,-5.5600000000004,-55.900000000004,short
2026-03-18 13:54:00,2026-03-18 13:55:00,-2.019999999999527,-20.49999999999527,long
2026-03-18 13:56:00,2026-03-18 13:59:00,-0.5,-5.3,long
